,Date,Open,High,Low,Close,SMA50,SMA100,SMA200,Vol,daily_change,3m_change,6m_change,1y_change,3m_target,6m_target,1y_target,all_target,above_sma50,above_sma100,above_sma200,pos_volatility,vol_class,pos_out,neg_out,pos_out_aboveSMA50,pos_out_aboveSMA100,pos_out_aboveSMA200,neg_out_aboveSMA50,neg_out_aboveSMA100,neg_out_aboveSMA200
318,2017-04-12,838.4600219726599,843.71997070312,837.59002685547,841.4600219726599,846.0795996093752,827.6435015869142,807.1915509033205,1135800,-0.1521,13.3,17.9,0.0,1,1,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0
319,2017-04-13,841.0399780273401,843.72998046875,837.8499755859401,840.17999267578,846.5783996582035,828.1837017822268,807.9361508178714,1073700,1.7794,15.2,17.599999999999998,0.0,1,1,0,0,0,1,1,0,3,1,0,0,1,1,0,0,0
320,2017-04-17,841.3800048828099,855.6400146484401,841.03002929688,855.1300048828099,847.3157995605471,828.9753021240238,808.7358508300784,1049100,-0.1333,14.099999999999998,18.0,0.0,1,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
321,2017-04-18,852.5399780273401,857.3900146484401,851.25,853.98999023438,847.9929992675785,829.6672021484377,809.4881506347658,936200,0.29510000000000003,14.299999999999999,18.2,0.0,1,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
322,2017-04-19,857.3900146484401,860.20001220703,853.53002929688,856.51000976562,848.6907995605471,830.3823022460939,810.2194506835939,1080300,0.4168,15.2,17.8,0.0,1,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
323,2017-04-20,859.73999023438,863.92999267578,857.5,860.0800170898401,849.3078002929691,831.1931024169924,810.995400695801,1188800,-0.13140000000000002,15.4,17.5,0.0,1,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
324,2017-04-21,860.6199951171901,862.4400024414099,857.72998046875,858.95001220703,849.8892004394534,831.9803027343752,811.7453009033204,1172900,2.3261,15.5,17.9,0.0,1,1,0,0,1,1,1,0,3,1,0,1,1,1,0,0,0
325,2017-04-24,868.4400024414099,879.9600219726599,866.1099853515599,878.92999267578,850.8666003417972,832.9117028808595,812.6036508178712,1696500,1.1275,13.600000000000001,12.1,0.0,1,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
326,2017-04-25,882.26000976562,892.25,879.28002929688,888.84002685547,851.9464013671878,833.9057031250002,813.4589508056642,2038000,0.0338,12.3,10.9,0.0,1,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
327,2017-04-26,891.3900146484401,892.98999023438,885.1500244140599,889.1400146484401,852.9500012207034,835.0383032226564,814.2686508178713,1323300,0.2587,9.0,10.8,0.0,1,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
328,2017-04-27,890.0,893.3800048828099,887.17999267578,891.4400024414099,853.9782006835941,836.3094030761719,815.0633007812502,2342300,3.7109000000000005,8.3,10.9,0.0,1,1,0,0,1,1,1,1,3,1,0,1,1,1,0,0,0
329,2017-04-28,929.0,935.9000244140599,923.21997070312,924.52001953125,855.7222009277343,837.9100030517579,816.0385009765627,3845900,0.8977999999999999,3.0,7.199999999999999,0.0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
330,2017-05-01,924.1500244140599,935.82000732422,920.79998779297,932.82000732422,857.5352014160156,839.4560034179688,817.0236010742191,2327800,0.4578,1.4000000000000001,10.8,0.0,1,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
331,2017-05-02,933.27001953125,942.98999023438,931.0,937.09002685547,859.3460021972656,841.0651037597657,818.0309011840822,1751300,1.2123,0.8999999999999999,10.2,0.0,1,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
332,2017-05-03,936.04998779297,950.20001220703,935.2100219726599,948.45001220703,861.329602050781,842.6349041748047,819.0071511840822,1824800,0.6611,-0.2,8.9,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
333,2017-05-04,950.2899780273401,959.1400146484401,947.3699951171901,954.71997070312,863.3968017578121,844.2304040527346,820.0137011718751,1937600,-0.46509999999999996,-0.7000000000000001,8.200000000000001,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
334,2017-05-05,956.71997070312,958.4400024414099,948.0999755859401,950.28002929688,865.38240234375,845.6387042236328,820.9797012329103,1615500,0.885,-1.0999999999999999,9.700000000000001,0.0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
335,2017-05-08,947.45001220703,960.98999023438,947.4000244140599,958.6900024414099,867.6000024414062,847.1466040039065,822.0011013793946,1876700,-0.2065,-1.3,8.799999999999999,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
336,2017-05-09,961.3300170898401,962.20001220703,954.4000244140599,956.7100219726599,869.7408032226563,848.5603039550784,822.9882513427735,1687900,-0.1955,-1.0999999999999999,9.0,0.0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
337,2017-05-10,956.21997070312,956.7100219726599,949.84002685547,954.84002685547,871.93900390625,849.9298040771484,823.9748513793946,1146000,0.11,-1.0999999999999999,9.2,0.0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
338,2017-05-11,951.2899780273401,957.98999023438,948.6099853515599,955.8900146484401,873.9218041992187,851.3322039794922,824.9660513305665,1031100,-0.0785,-1.7000000000000002,10.100000000000001,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
339,2017-05-12,957.8499755859401,957.97998046875,952.0599975585901,955.1400146484401,876.0276049804687,852.7852038574221,825.9319015502931,1214900,0.42719999999999997,-3.3000000000000003,10.8,0.0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
340,2017-05-15,955.2899780273401,962.70001220703,952.82000732422,959.21997070312,878.2304040527342,854.2524035644533,826.8988012695314,1337700,0.5619,-2.1,8.5,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
341,2017-05-16,963.54998779297,965.9000244140599,960.3499755859401,964.6099853515599,880.5772033691408,855.7465032958986,827.7651510620119,1101500,-2.3263,-2.7,7.9,0.0,0,1,0,0,1,1,1,0,3,0,1,0,0,0,1,1,1
342,2017-05-17,959.70001220703,960.98999023438,940.0599975585901,942.1699829101599,882.3976025390627,857.0462030029298,828.4713009643555,2449100,0.8841,-0.4,10.5,0.0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
343,2017-05-18,943.20001220703,954.17999267578,941.27001953125,950.5,884.334802246094,858.4544030761721,829.2232009887696,1800500,0.4366,-0.7000000000000001,9.6,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
344,2017-05-19,952.82000732422,959.5599975585901,952.0,954.6500244140599,886.2710021972656,859.9229034423829,830.0018511962892,1360300,0.9867000000000001,-2.8000000000000003,8.6,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
345,2017-05-22,957.0,964.82000732422,956.5599975585901,964.07000732422,888.3242028808596,861.4643035888673,830.8359512329101,1387400,0.6721,-4.5,7.3,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
346,2017-05-23,969.9600219726599,974.51000976562,964.5,970.54998779297,890.4436022949221,863.1241033935548,831.6540512084961,1545400,0.7274,-5.1,6.6000000000000005,0.0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
347,2017-05-24,975.26000976562,978.1199951171901,971.6300048828099,977.6099853515599,892.6776025390628,864.8714031982423,832.5159512329102,1133000,1.4576,-3.8,5.800000000000001,0.0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
348,2017-05-25,979.0,995.78002929688,977.82000732422,991.8599853515599,895.1470019531253,866.8655029296876,833.4378512573243,1954100,0.14220000000000002,-5.0,5.8999999999999995,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
349,2017-05-26,992.0,996.3900146484401,987.3599853515599,993.27001953125,897.6124023437503,868.718103027344,834.3617514038086,1636400,0.292,-5.7,5.8999999999999995,0.0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
350,2017-05-30,992.5,997.6199951171901,991.3599853515599,996.1699829101599,900.0884020996097,870.6021026611331,835.3016012573243,1516200,-0.9115,-6.800000000000001,7.6,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
351,2017-05-31,996.2100219726599,999.5999755859401,981.67999267578,987.09002685547,902.4720031738284,872.3428027343753,836.2018014526367,1724100,0.12160000000000001,-5.2,8.6,0.0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
352,2017-06-01,990.9600219726599,993.1400146484401,981.2899780273401,988.2899780273401,905.2350024414066,873.973602294922,837.11345123291,1306400,0.7923,-4.5,7.6,0.0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
353,2017-06-02,988.59002685547,996.47998046875,987.07000732422,996.1199951171901,908.161402587891,875.6630023193361,838.088101196289,1735500,0.779,-4.1000000000000005,4.1000000000000005,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
354,2017-06-05,997.8900146484401,1007.4000244141,995.45001220703,1003.8800048828,911.4460021972657,877.4417022705079,839.0804013061523,1378900,-0.7172000000000001,-6.2,0.8,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
355,2017-06-06,1003.3099975586,1008.6099853516,994.79998779297,996.67999267578,914.6768017578125,879.1099023437502,840.0500512695311,1552100,0.48360000000000003,-5.5,1.5,0.0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
356,2017-06-07,999.09002685547,1003.9099731445,995.8699951171901,1001.5,917.9366015625,880.8296020507812,841.0593011474608,1374100,0.27759999999999996,-6.0,1.0,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
357,2017-06-08,1004.2299804688,1005.5999755859,996.6199951171901,1004.2800292969,921.2096020507817,882.5630023193362,842.0959512329104,1687900,-3.4014,-6.2,1.5,0.0,0,1,0,0,1,1,1,0,3,0,1,0,0,0,1,1,1
358,2017-06-09,1005.4899902344,1005.5,953.3699951171901,970.1199951171901,923.6146020507817,883.9896020507815,842.9636010742188,3647900,-0.8566,-2.1,6.5,0.0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
359,2017-06-12,958.71997070312,968.0,936.79998779297,961.8099975585901,925.8612023925784,885.317501831055,843.804651184082,4202100,0.9035,-1.9,9.4,0.0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
360,2017-06-13,972.0399780273401,977.90997314453,962.01000976562,970.5,928.315202636719,886.7788018798831,844.7006512451172,2005400,-0.26480000000000004,-2.8000000000000003,8.4,0.0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
361,2017-06-14,975.5,979.70001220703,959.51000976562,967.92999267578,930.5388024902346,888.1764019775394,845.5742013549805,1505500,-0.8007,-2.1999999999999997,8.7,0.0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
362,2017-06-15,948.02001953125,960.67999267578,940.3699951171901,960.17999267578,932.6910021972659,889.3339019775393,846.3960012817383,2427600,-0.1625,-1.0,9.2,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
363,2017-06-16,957.90997314453,959.95001220703,948.70001220703,958.6199951171901,934.8852026367188,890.4248016357425,847.2295013427735,2559200,1.7317,-1.9,9.700000000000001,0.0,0,1,0,0,1,1,1,0,3,1,0,1,1,1,0,0,0
364,2017-06-19,969.6500244140599,979.29998779297,968.20001220703,975.21997070312,937.4876025390623,891.5925012207034,848.1563513183594,1468800,-0.6387999999999999,-4.7,11.3,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
365,2017-06-20,975.3099975585901,980.7899780273401,968.20001220703,968.98999023438,940.0254028320312,892.7126013183595,849.0443011474609,1297300,0.9906999999999999,-4.0,12.0,0.0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
366,2017-06-21,970.7899780273401,979.54998779297,969.45001220703,978.59002685547,942.763203125,894.0482012939456,849.9529013061525,1161600,-0.2013,-4.3,10.9,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
367,2017-06-22,976.8699951171901,980.5,973.3099975585901,976.6199951171901,945.4980029296878,895.5761010742191,850.7959011840821,1009500,0.9697000000000001,-3.0,10.6,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
368,2017-06-23,975.5,986.6199951171901,974.4600219726599,986.09002685547,948.390603027344,897.2351013183596,851.6864013671875,1564000,-1.4197,-3.9,8.9,0.0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
369,2017-06-26,990.0,993.98999023438,970.3300170898401,972.09002685547,951.0288037109378,898.8036016845706,852.5326513671876,1517900,-2.4689,-3.9,9.6,0.0,0,1,0,0,1,1,1,0,3,0,1,0,0,0,1,1,1
370,2017-06-27,961.5999755859401,967.21997070312,947.09002685547,948.09002685547,952.8880041503909,900.101901855469,853.3307015991212,2443600,1.3627,-1.5,12.4,0.0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
371,2017-06-28,950.65997314453,963.23999023438,936.15997314453,961.01000976562,955.0284045410154,901.5107019042972,854.1416516113283,2745600,-2.4131,-2.5,10.9,0.0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1
372,2017-06-29,951.3499755859401,951.65997314453,929.5999755859401,937.82000732422,956.6546044921877,902.6727020263675,854.8871517944337,3206700,-0.868,2.4,13.700000000000001,0.0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
373,2017-06-30,943.98999023438,945.0,929.6099853515599,929.67999267578,958.0466040039064,903.6772021484378,855.5832516479492,2287700,-1.0993,3.8,14.000000000000002,0.0,1,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
374,2017-07-03,933.21997070312,934.23999023438,915.3099975585901,919.4600219726599,959.256804199219,904.5730023193362,856.1744018554688,1694800,1.3921,5.2,0.0,0.0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
375,2017-07-05,924.20001220703,936.2899780273401,918.6300048828099,932.26000976562,960.3234045410161,905.5950024414066,856.8458520507814,2094100,-0.4902,4.3,0.0,0.0,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0
376,2017-07-06,925.0,936.1400146484401,919.8499755859401,927.6900024414099,961.1004040527347,906.5234027099613,857.5073519897462,2014900,1.4143,4.2,0.0,0.0,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0
377,2017-07-07,930.98999023438,944.65997314453,929.7899780273401,940.8099975585901,962.1338037109377,907.5419024658206,858.2125018310549,1663300,1.0831,4.7,0.0,0.0,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0
378,2017-07-10,941.95001220703,953.1300048828099,941.95001220703,951.0,963.3250036621097,908.6516021728519,858.9423516845704,1451500,0.266,4.3,0.0,0.0,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0
379,2017-07-11,950.52001953125,954.8900146484401,945.1199951171901,953.53002929688,963.9052038574226,909.8137023925783,859.6302517700196,1461200,1.4819,4.1000000000000005,0.0,0.0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
380,2017-07-12,960.8599853515599,969.6300048828099,957.0399780273401,967.65997314453,964.6020031738288,911.068602294922,860.393751525879,1602100,0.123,2.1,0.0,0.0,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
381,2017-07-13,970.79998779297,978.70001220703,964.79998779297,968.8499755859401,965.2372021484382,912.2916021728518,861.2247512817385,1524600,0.8319,3.8,0.0,0.0,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
382,2017-07-14,974.0,977.5399780273401,970.1500244140599,976.90997314453,965.8064013671882,913.5680017089844,862.0556512451171,1079600,-0.0972,2.9000000000000004,0.0,0.0,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
383,2017-07-17,976.32000732422,983.3499755859401,970.79998779297,975.9600219726599,966.231202392579,914.8140020751953,862.8851513671876,1660500,1.1261,3.4000000000000004,0.0,0.0,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
384,2017-07-18,973.3599853515599,990.8499755859401,972.0399780273401,986.95001220703,966.9646020507821,916.1735021972657,863.8067013549806,1413300,0.5897,2.3,0.0,0.0,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
385,2017-07-19,990.01000976562,995.5999755859401,987.01000976562,992.77001953125,967.646202392579,917.6231024169923,864.7502514648439,1412100,-0.0584,1.7999999999999998,0.0,0.0,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
386,2017-07-20,997.0,998.67999267578,984.6199951171901,992.1900024414099,968.355802001954,919.0483026123047,865.7093014526369,1418400,0.1663,2.1,0.0,0.0,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
387,2017-07-21,989.0,995.1099853515599,984.1699829101599,993.84002685547,969.1358020019537,920.5374029541016,866.6645516967775,1463300,0.44980000000000003,0.8,0.0,0.0,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
388,2017-07-24,994.0999755859401,1006.1900024414,990.27001953125,998.3099975585901,969.9842016601568,921.9530029296875,867.6499517822268,3984500,-2.933,-1.3,0.0,0.0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
389,2017-07-25,970.70001220703,976.72998046875,963.79998779297,969.03002929688,970.2620019531257,923.1448034667969,868.479701843262,5933600,-0.3839,1.7000000000000002,0.0,0.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
390,2017-07-26,972.78002929688,973.95001220703,960.22998046875,965.3099975585901,970.383802490235,924.3071032714844,869.3027017211917,2221600,-1.3259999999999998,2.4,0.0,0.0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
391,2017-07-27,969.17999267578,969.52001953125,937.0599975585901,952.51000976562,970.141802978516,925.3595031738282,869.9944018554689,3717900,0.611,4.1000000000000005,0.0,0.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
392,2017-07-28,947.98999023438,961.7899780273401,945.3099975585901,958.3300170898401,970.4650036621097,926.4313031005861,870.7382019042971,1813800,-1.3388,3.5000000000000004,0.0,0.0,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0
393,2017-07-31,960.0,961.1900024414099,941.72998046875,945.5,970.3650036621096,927.3499029541017,871.4068518066408,2283500,0.1121,9.3,0.0,0.0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
394,2017-08-01,947.8099975585901,954.48999023438,944.9600219726599,946.5599975585901,970.2032031250003,928.2371026611328,872.1192517089846,1402600,0.11410000000000001,9.1,0.0,0.0,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0
395,2017-08-02,948.3699951171901,949.0999755859401,932.52001953125,947.6400146484401,969.8746032714844,929.099403076172,872.8344519042971,2039400,-0.7746000000000001,9.0,0.0,0.0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
396,2017-08-03,949.0999755859401,950.0,939.4400024414099,940.29998779297,969.2696032714844,929.8566027832032,873.5017517089847,1123900,0.5839,10.9,0.0,0.0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
397,2017-08-04,943.95001220703,947.5399780273401,939.79998779297,945.7899780273401,968.633203125,930.6554028320314,874.1232516479494,1254600,-0.0042,10.299999999999999,0.0,0.0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
398,2017-08-07,947.52001953125,948.9600219726599,943.5,945.75,967.7110034179688,931.4290026855471,874.7178015136722,1445800,-0.16490000000000002,10.2,0.0,0.0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
399,2017-08-08,944.2899780273401,952.48999023438,942.47998046875,944.1900024414099,966.7294030761722,932.1709027099611,875.330601501465,1505100,-0.4353,10.4,0.0,0.0,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0
400,2017-08-09,938.45001220703,943.76000976562,933.9199829101599,940.0800170898401,965.6076037597659,932.8480029296876,875.9107015991212,1400900,-1.7541000000000002,11.899999999999999,0.0,0.0,1,0,0,0,0,1,1,1,3,0,1,0,0,0,0,1,1
401,2017-08-10,935.0,936.29998779297,921.78002929688,923.59002685547,964.3376037597659,933.404803466797,876.3499517822268,2707400,0.7038,14.6,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
402,2017-08-11,923.7100219726599,933.3599853515599,921.21997070312,930.09002685547,963.1736047363285,934.2043035888672,876.8576519775393,1616700,0.9504,12.6,0.0,0.0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0
403,2017-08-14,939.07000732422,941.0399780273401,934.48999023438,938.92999267578,962.0298046875002,935.0956036376955,877.4418020629882,1150600,-0.0905,10.9,0.0,0.0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
404,2017-08-15,941.03002929688,943.07000732422,936.6400146484401,938.0800170898401,960.7138049316412,936.0799035644533,878.045452270508,1106500,0.6598999999999999,11.0,0.0,0.0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
405,2017-08-16,941.25,949.9000244140599,940.0399780273401,944.27001953125,959.6656054687505,937.1712036132814,878.6690023803712,1345300,-1.7590000000000001,10.299999999999999,0.0,0.0,1,0,0,0,0,1,1,1,3,0,1,0,0,0,0,1,1
406,2017-08-17,942.95001220703,943.8099975585901,927.6400146484401,927.65997314453,958.1888049316412,938.0627032470704,879.2578021240236,1695700,-0.1595,11.700000000000001,0.0,0.0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
407,2017-08-18,926.97998046875,931.02001953125,923.45001220703,926.17999267578,956.6268041992188,938.9182031250001,879.8613021850588,1337400,-0.5733,13.200000000000001,0.0,0.0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0
408,2017-08-21,925.77001953125,928.25,918.5999755859401,920.8699951171901,955.6418041992188,939.6282031250001,880.5235522460939,1301200,2.1208,12.4,0.0,0.0,1,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0
409,2017-08-22,926.9600219726599,941.9600219726599,926.1699829101599,940.4000244140599,955.2136047363281,940.5374035644533,881.3146023559572,1775100,0.2318,10.0,0.0,0.0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0
410,2017-08-23,937.0,945.42999267578,935.23999023438,942.5800170898401,954.655205078125,941.4852038574222,882.1220025634767,1134500,-0.6037,11.4,0.0,0.0,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0
411,2017-08-24,943.7100219726599,946.3099975585901,930.73999023438,936.8900146484401,954.0344055175781,942.2866040039065,882.7963024902343,1294600,-0.6819999999999999,12.3,0.0,0.0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
412,2017-08-25,939.2100219726599,940.72998046875,930.0999755859401,930.5,953.4408056640625,943.0659039306643,883.3889025878908,1187300,-0.2547,13.5,0.0,0.0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
413,2017-08-28,931.8800048828099,934.8499755859401,926.1099853515599,928.1300048828099,952.831005859375,943.858104248047,884.0016024780275,1049400,0.8210000000000001,15.5,0.0,0.0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
414,2017-08-29,919.95001220703,938.1900024414099,919.3099975585901,935.75,952.0416064453125,944.7646044921877,884.7789025878908,1158600,0.8421,14.6,0.0,0.0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0
415,2017-08-30,935.6699829101599,945.8599853515599,934.04998779297,943.6300048828099,951.5344067382813,945.7799047851564,885.6383026123049,1120300,1.2304000000000002,12.7,0.0,0.0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0
416,2017-08-31,946.29998779297,957.20001220703,946.25,955.23999023438,951.0674060058595,946.9153045654298,886.648402709961,1693300,-0.3402,8.6,0.0,0.0,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
417,2017-09-01,957.46997070312,958.3300170898401,950.28002929688,951.98999023438,950.5748059082031,948.0364044189456,887.5325527954103,1042900,-1.1039999999999999,8.799999999999999,0.0,0.0,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
418,2017-09-05,946.8599853515599,951.3900146484401,935.5999755859401,941.47998046875,949.6826049804688,949.0366040039065,888.3400527954103,1457400,0.0574,7.5,0.0,0.0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
419,2017-09-06,943.8699951171901,944.5,932.67999267578,942.02001953125,949.0812048339844,950.0550042724612,889.1193530273439,1391500,0.8354,8.200000000000001,0.0,0.0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
420,2017-09-07,944.25,950.5,937.53002929688,949.8900146484401,949.1172045898437,951.0026043701175,889.9889532470704,1116600,-0.8926999999999999,8.7,0.0,0.0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0
421,2017-09-08,949.70001220703,950.70001220703,940.01000976562,941.40997314453,948.7252038574219,951.8768041992189,890.7720031738282,999900,0.19970000000000002,11.0,0.0,0.0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
422,2017-09-11,947.20001220703,952.67999267578,941.0,943.2899780273401,948.8346032714844,952.7446038818363,891.563453063965,1337400,0.3562,11.5,0.0,0.0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
423,2017-09-12,946.9199829101599,948.09002685547,937.5,946.6500244140599,949.17400390625,953.6103039550783,892.4017031860353,1284800,0.4004,11.1,0.0,0.0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
424,2017-09-13,945.5,952.8499755859401,944.73999023438,950.4400024414099,949.793603515625,954.5252038574221,893.2527532958986,1095400,-1.0848,10.299999999999999,0.0,0.0,1,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0
425,2017-09-14,946.0,948.03002929688,938.3599853515599,940.1300048828099,949.9510034179688,955.1372039794925,894.024453430176,1427400,-0.5147999999999999,11.799999999999999,0.0,0.0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
426,2017-09-15,940.09002685547,941.75,931.25,935.2899780273401,950.1030029296875,955.6017034912111,894.7537033081056,1994300,-0.5923,13.100000000000001,0.0,0.0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
427,2017-09-18,935.01000976562,936.8599853515599,925.4000244140599,929.75,949.8818029785159,956.0078033447267,895.5230532836915,1473700,0.7647,16.7,0.0,0.0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
428,2017-09-19,933.40997314453,937.9400024414099,926.65997314453,936.8599853515599,949.5990026855469,956.4620031738283,896.385703125,1242700,1.1400000000000001,15.8,0.0,0.0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
429,2017-09-20,937.72998046875,950.0,937.5,947.5399780273401,949.4792016601563,956.6922027587893,897.3011029052736,2004000,0.0011,14.000000000000002,0.0,0.0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0
430,2017-09-21,948.1300048828099,952.79998779297,939.3800048828099,947.54998779297,949.077001953125,956.8395025634768,898.1477529907228,1370700,-0.4527,13.3,0.0,0.0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
431,2017-09-22,942.77001953125,950.0,940.84002685547,943.26000976562,948.5652026367184,956.9012023925784,898.983153076172,1074800,-0.9520000000000001,13.5,0.0,0.0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0
432,2017-09-25,939.45001220703,939.75,924.51000976562,934.28002929688,947.7126037597653,956.7595025634769,899.6972033691408,1873400,0.3372,14.099999999999998,0.0,0.0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
